topic,s,regdate,regdate-display,msg.commander,msg.sender,msg.ceramic_state.h-position,msg.information.serial_no,msg.information.iotm_fw_ver,msg.information.machine_fw_ver,msg.information.machine_no,msg.ceramic_state.curr_pinpoint,msg.stomach_pad.curr-temperature,msg.ceramic_state.dest_pinpoint,msg.ceramic_state.elapsed_time,msg.ceramic_state.v-position,msg.sub_state.curr-temperature,msg.ext1_state.curr-temperature,msg.base_state.curr-temperature,msg.ceramic_state.curr-temperature,msg.ceramic_state.state,msg.sub_state.play,msg.sub_state.mode,msg.sub_state.force,msg.music.play,msg.music.music_no,msg.timesync,msg.command_no,msg.refresh,msg.alpha_state.curr-temperature,msg.alpha_state.temperature,msg.information.firmware_ver,msg.reply.commander,msg.reply.activated,msg.reply.command_no,msg.reply.power,msg.ext1_state.temperature,msg.sub_force,msg.ceramic_state.operation_time,msg.music.bluetooth_name,msg.sub_state.temperature,msg.ceramic_state.mode_index,msg.ceramic_state.mode_list,msg.base_state.power,msg.ceramic_state.spin-length,msg.sub_play,msg.ceramic_force,msg.stomach_pad.mode,msg.ceramic_state.force,msg.ceramic_state.play,msg.base_state.temperature,msg.ceramic_state.temperature,msg.sub_state.state,msg.stomach_pad.play,msg.stomach_pad.temperature,msg.stomach_pad.force,msg.music.source,msg.music.volume,msg.music.voice_guidance,msg.music.sourcelist,msg.mode_list,msg.mode_index,msg.ceramic_mode,msg.power,msg.ceramic_play,msg.stomach_play,msg.stomach_force,msg.sub_temperature,msg.alpha_temperature,msg.ext2_temperature,msg.ext1_temperature,msg.temperature,msg.stomach_temperature,msg.ceramic_temperature,msg.CCIP_PTL,msg.music_volume,msg.sub_mode,msg.music_select,"msg.music_play
"
7c87cee77950,3,1641713190768.0,2022-01-09 16:26:30,205584.0,7c87cee77950,5508.0, ,000.03.010,000.01.005.sa,1.0,22.0,,,,153.0,,,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee77a7c,3,1641713566024.0,2022-01-09 16:32:46,0.0,7c87cee77a7c,, ,000.03.010,000.03.055.SA,1.0,,290.0,,,,290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee77aa0,3,1641713189388.0,2022-01-09 16:26:29,25429.0,7c87cee77aa0,, ,000.03.010,000.01.006.ba,1.0,,,,1370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee77ac8,3,1641713190156.0,2022-01-09 16:26:30,0.0,7c87cee77ac8,3839.0, ,000.03.010,000.03.055.BA,1.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee77be0,3,1641713195016.0,2022-01-09 16:26:35,153.0,7c87cee77be0,, ,000.03.010,000.03.053.MA,1.0,,,,750.0,,,,540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee77bfc,3,1641713192783.0,2022-01-09 16:26:32,253575.0,7c87cee77bfc,, ,000.03.010,000.01.005.va,1.0,,,,1240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee77c08,3,1641713189926.0,2022-01-09 16:26:29,0.0,7c87cee77c08,4103.0, ,000.03.010,000.03.059.SA,1.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee77d9c,3,1641713190155.0,2022-01-09 16:26:30,0.0,7c87cee77d9c,4125.0, ,000.03.010,000.03.055.BA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee77de8,3,1641713194840.0,2022-01-09 16:26:34,229371.0,7c87cee77de8,, ,000.03.010,000.03.050.VA,1.0,,,,200.0,,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee780c4,3,1641713190123.0,2022-01-09 16:26:30,195386.0,7c87cee780c4,1974.0, ,000.03.010,001.01.005.ra,1.0,10.0,,,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee780cc,3,1641713189270.0,2022-01-09 16:26:29,0.0,7c87cee780cc,3666.0, ,000.03.010,000.01.006.ma,1.0,16.0,,,,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee780f0,3,1641713193126.0,2022-01-09 16:26:33,237476.0,7c87cee780f0,, ,000.03.010,000.03.055.BA,1.0,,,,1330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee781e8,3,1641713191858.0,2022-01-09 16:26:31,261.0,7c87cee781e8,, ,000.03.010,000.03.050.VA,1.0,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee7823c,3,1641713190354.0,2022-01-09 16:26:30,88963.0,7c87cee7823c,, ,000.03.010,000.03.050.VA,1.0,,,,,223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee78350,3,1641713141918.0,2022-01-09 16:25:41,127667.0,7c87cee78350,3484.0, ,000.03.010,000.03.053.MA,1.0,16.0,,,2160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee783a8,3,1641713569009.0,2022-01-09 16:32:49,0.0,7c87cee783a8,1343.0, ,000.03.010,000.03.055.BA,1.0,7.0,,,,,,,430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee78488,3,1641713588350.0,2022-01-09 16:33:08,252928.0,7c87cee78488,100.0, ,000.03.010,000.01.006.ba,1.0,255.0,,255.0,0.0,100.0,0.0,,110.0,260.0,1.0,0.0,0,1.0,0.0,1.0,,,,,,,,,,,,,0.0,Master-V6-01,0.0,1.0,['9'],,200.0,,,,3.0,1.0,510.0,520.0,1.0,,,,0.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
7c87cee785ac,3,1641713189523.0,2022-01-09 16:26:29,0.0,7c87cee785ac,, ,000.03.010,000.03.052.MA,1.0,,,,,,,,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee78990,3,1641713197368.0,2022-01-09 16:26:37,0.0,7c87cee78990,, ,000.03.010,001.01.005.ra,1.0,,,,1140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee78aac,3,1641713189985.0,2022-01-09 16:26:29,180.0,7c87cee78aac,1795.0, ,000.03.010,000.03.053.MA,1.0,,,,,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee78af8,3,1641713189064.0,2022-01-09 16:26:29,164443.0,7c87cee78af8,, ,000.03.010,001.01.005.ra,1.0,,,,4410.0,259.0,,,540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee78f84,3,1641713190481.0,2022-01-09 16:26:30,0.0,7c87cee78f84,6163.0, ,000.03.010,000.01.006.sa,1.0,,,,,319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee79090,3,1641713190799.0,2022-01-09 16:26:30,0.0,7c87cee79090,1967.0, ,000.03.010,000.03.055.RA,1.0,,,,1220.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee791a0,3,1641713194142.0,2022-01-09 16:26:34,774.0,7c87cee791a0,, ,000.03.010,000.03.053.MA,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee791e0,3,1641713569486.0,2022-01-09 16:32:49,202416.0,7c87cee791e0,5380.0, ,000.03.010,000.01.005.va,1.0,21.0,,,,,,,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee7935c,3,1641713192090.0,2022-01-09 16:26:32,12336.0,7c87cee7935c,, ,000.03.010,000.03.050.VA,1.0,,,,,,,,590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee793f4,3,1641713377071.0,2022-01-09 16:29:37,0.0,7c87cee793f4,, ,000.03.010,000.03.053.MA,1.0,,,,20.0,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee7940c,3,1641713195429.0,2022-01-09 16:26:35,0.0,7c87cee7940c,, ,000.03.010,000.03.058.SA,1.0,,,,,,,,540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee79558,3,1641713189843.0,2022-01-09 16:26:29,187552.0,7c87cee79558,2512.0, ,000.03.010,000.01.005.sa,1.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee7958c,3,1641713189182.0,2022-01-09 16:26:29,210441.0,7c87cee7958c,1335.0, ,000.03.010,000.03.053.MA,1.0,6.0,,,,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee796f8,3,1641713195021.0,2022-01-09 16:26:35,237574.0,7c87cee796f8,, ,000.03.010,000.03.050.VA,1.0,,,,1180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee799dc,3,1641713189142.0,2022-01-09 16:26:29,0.0,7c87cee799dc,123.0, ,000.03.010,000.01.006.ma,1.0,0.0,,,,646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee79a8c,3,1641713190412.0,2022-01-09 16:26:30,237604.0,7c87cee79a8c,5111.0, ,000.03.010,000.03.055.BA,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee79b58,3,1641713190992.0,2022-01-09 16:26:30,0.0,7c87cee79b58,, ,000.03.010,000.01.006.sa,1.0,,,,,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee79c60,3,1641713588116.0,2022-01-09 16:33:08,211954.0,7c87cee79c60,, ,000.03.010,000.01.006.ma,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee7a2c4,3,1641713190666.0,2022-01-09 16:26:30,249804.0,7c87cee7a2c4,3513.0, ,000.03.010,000.03.054.RA,1.0,15.0,,,,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee7a300,3,1641713194479.0,2022-01-09 16:26:34,0.0,7c87cee7a300,, ,000.03.010,000.01.005.sa,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee7a358,3,1641713190835.0,2022-01-09 16:26:30,0.0,7c87cee7a358,393.0, ,000.03.010,001.01.005.ra,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee7a3d0,3,1641713190981.0,2022-01-09 16:26:30,0.0,7c87cee7a3d0,, ,000.03.010,001.01.005.ra,1.0,,,,,,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee7a4fc,3,1641713378244.0,2022-01-09 16:29:38,0.0,7c87cee7a4fc,6575.0, ,000.03.010,000.01.005.ba,1.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee7b404,3,1641713196656.0,2022-01-09 16:26:36,109104.0,7c87cee7b404,, ,000.03.010,000.03.058.SA,1.0,,,,1400.0,,440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee7b4c0,3,1641713196021.0,2022-01-09 16:26:36,0.0,7c87cee7b4c0,, ,000.03.010,000.01.005.va,1.0,,460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee7b4f4,3,1641713189477.0,2022-01-09 16:26:29,25429.0,7c87cee7b4f4,, ,000.03.010,000.03.055.SA,1.0,,,,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee7b59c,3,1641713190221.0,2022-01-09 16:26:30,0.0,7c87cee7b59c,900.0, ,000.03.010,001.01.005.ra,1.0,4.0,,,,,,,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee7b65c,3,1641713189779.0,2022-01-09 16:26:29,255751.0,7c87cee7b65c,, ,000.03.010,000.03.055.RA,1.0,,,,,623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee7b68c,3,1641713196008.0,2022-01-09 16:26:36,774.0,7c87cee7b68c,6240.0, ,000.03.010,000.03.053.MA,1.0,,,,1820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee7b974,3,1641713190005.0,2022-01-09 16:26:30,32000.0,7c87cee7b974,, ,000.03.010,000.03.058.SA,1.0,,,,,,590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee7ba1c,3,1641713190164.0,2022-01-09 16:26:30,287826.0,7c87cee7ba1c,, ,000.03.010,000.01.106.sb,1.0,,,,,302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee7bc9c,3,1641713190639.0,2022-01-09 16:26:30,0.0,7c87cee7bc9c,, ,000.03.010,000.03.055.RA,1.0,,,,,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee7be44,3,1641713190864.0,2022-01-09 16:26:30,212916.0,7c87cee7be44,, ,000.03.010,000.01.005.ba,1.0,,,,,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee7bee4,3,1641713189882.0,2022-01-09 16:26:29,86041.0,7c87cee7bee4,, ,000.03.010,001.01.006.ra,1.0,6.0,,,2130.0,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee7bfd4,3,1641713381422.0,2022-01-09 16:29:41,0.0,7c87cee7bfd4,, ,000.03.010,000.03.050.VA,1.0,,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee7c00c,3,1641713189966.0,2022-01-09 16:26:29,179378.0,7c87cee7c00c,, ,000.03.010,000.01.006.ma,1.0,,,,,209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee7c090,3,1641713567581.0,2022-01-09 16:32:47,0.0,7c87cee7c090,, ,000.03.010,000.03.050.VA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee7c0b8,3,1641713190769.0,2022-01-09 16:26:30,0.0,7c87cee7c0b8,, ,000.03.010,000.03.055.RA,1.0,,,,1920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cee7c0bc,3,1641713422752.0,2022-01-09 16:30:22,216732.0,7c87cee7c0bc,100.0, ,000.03.010,000.03.050.VA,1.0,3.0,290.0,255.0,0.0,100.0,260.0,,280.0,390.0,3.0,2.0,1,1.0,0.0,1.0,,,,,,,,,,,,,0.0,Master-V6-01,500.0,1.0,['4'],,7200.0,,,1,1.0,1.0,500.0,550.0,1.0,2.0,500.0,1.0,0.0,2.0,7.0,1.0,,,,,,,,,,,,,,,,,,,
7c87cee7c1a4,3,1641713190062.0,2022-01-09 16:26:30,211681.0,7c87cee7c1a4,3429.0, ,000.03.010,000.03.055.RA,1.0,15.0,,,260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87ceefd498,3,1641713191360.0,2022-01-09 16:26:31,326614.0,7c87ceefd498,, ,000.03.010,000.01.007.ba,1.0,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef05624,3,1641713141529.0,2022-01-09 16:25:41,285766.0,7c87cef05624,5245.0, ,000.03.010,000.01.006.ba,1.0,22.0,,,,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef0597c,3,1641713190091.0,2022-01-09 16:26:30,292431.0,7c87cef0597c,3856.0, ,000.03.010,000.03.050.VA,1.0,,,,,,,,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef05990,3,1641713190943.0,2022-01-09 16:26:30,329326.0,7c87cef05990,2811.0, ,000.03.010,000.03.054.MA,1.0,12.0,,,3650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef476f8,3,1641713190639.0,2022-01-09 16:26:30,317536.0,7c87cef476f8,4755.0, ,000.03.010,001.01.006.ra,1.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef4851c,3,1641713189079.0,2022-01-09 16:26:29,286329.0,7c87cef4851c,6965.0, ,000.03.010,000.03.055.RA,1.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef48678,3,1641713190950.0,2022-01-09 16:26:30,295552.0,7c87cef48678,5585.0, ,000.03.010,000.03.050.VA,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef48da0,3,1641713191011.0,2022-01-09 16:26:31,0.0,7c87cef48da0,2546.0, ,000.03.010,000.01.006.ba,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef48df4,3,1641713193891.0,2022-01-09 16:26:33,100180.0,7c87cef48df4,, ,000.03.010,000.03.050.VA,1.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef49078,3,1641713193974.0,2022-01-09 16:26:33,284678.0,7c87cef49078,, ,000.03.010,000.03.050.VA,1.0,,520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef49138,3,1641713189175.0,2022-01-09 16:26:29,0.0,7c87cef49138,6729.0, ,000.03.010,000.01.006.va,1.0,,,,,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef49158,3,1641713478588.0,2022-01-09 16:31:18,267395.0,7c87cef49158,, ,000.03.010,000.03.053.MA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef492d0,3,1641713189188.0,2022-01-09 16:26:29,286529.0,7c87cef492d0,4552.0, ,000.03.010,000.03.056.SB,1.0,19.0,,,2120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef4dc2c,3,1641713191019.0,2022-01-09 16:26:31,308725.0,7c87cef4dc2c,, ,000.03.010,001.01.007.ra,1.0,,,,,199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef4dc6c,3,1641713190612.0,2022-01-09 16:26:30,319437.0,7c87cef4dc6c,5226.0, ,000.03.010,000.03.055.BA,1.0,,,,,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef4f3f0,3,1641713190713.0,2022-01-09 16:26:30,338228.0,7c87cef4f3f0,3162.0, ,000.03.010,001.01.007.ra,1.0,17.0,,,680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef4fbc0,3,1641713189124.0,2022-01-09 16:26:29,345928.0,7c87cef4fbc0,6404.0, ,000.03.010,000.03.054.MA,1.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef4fd64,3,1641713190621.0,2022-01-09 16:26:30,389056.0,7c87cef4fd64,1735.0, ,000.03.010,001.01.007.ra,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef59c98,3,1641713189252.0,2022-01-09 16:26:29,332412.0,7c87cef59c98,2256.0, ,000.03.010,001.01.007.ra,1.0,,,,,,330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef5effc,3,1641713189139.0,2022-01-09 16:26:29,294300.0,7c87cef5effc,2276.0, ,000.03.010,000.03.050.VA,1.0,10.0,,,,326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef5f230,3,1641713378048.0,2022-01-09 16:29:38,244337.0,7c87cef5f230,, ,000.03.010,000.03.055.BA,1.0,,,,,543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef5f9bc,3,1641713143197.0,2022-01-09 16:25:43,317099.0,7c87cef5f9bc,471.0, ,000.03.010,000.01.006.ba,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef60034,3,1641713189200.0,2022-01-09 16:26:29,327407.0,7c87cef60034,3945.0, ,000.03.010,001.01.007.ra,1.0,17.0,,,,,,,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef64828,3,1641713189529.0,2022-01-09 16:26:29,334350.0,7c87cef64828,2240.0, ,000.03.010,000.01.006.va,1.0,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef670a0,3,1641713189265.0,2022-01-09 16:26:29,277193.0,7c87cef670a0,3858.0, ,000.03.010,001.01.006.ra,1.0,16.0,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef69f7c,3,1641713196743.0,2022-01-09 16:26:36,300199.0,7c87cef69f7c,, ,000.03.010,000.01.006.ma,1.0,,,,2870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef6a0a0,3,1641713378566.0,2022-01-09 16:29:38,290591.0,7c87cef6a0a0,6797.0, ,000.03.010,000.01.006.va,1.0,24.0,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef73248,3,1641713189823.0,2022-01-09 16:26:29,375804.0,7c87cef73248,, ,000.03.010,000.03.054.MA,1.0,,,,,152.0,,,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef74e78,3,1641713190164.0,2022-01-09 16:26:30,211954.0,7c87cef74e78,1425.0, ,000.03.010,001.01.007.ra,1.0,,,,,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef74f80,3,1641713189554.0,2022-01-09 16:26:29,0.0,7c87cef74f80,4644.0, ,000.03.010,000.03.050.VA,1.0,,,,610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef75294,3,1641713190680.0,2022-01-09 16:26:30,389879.0,7c87cef75294,, ,000.03.010,000.03.050.VA,1.0,,,,,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef76718,3,1641713189772.0,2022-01-09 16:26:29,307151.0,7c87cef76718,, ,000.03.010,000.01.006.ma,1.0,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef76da8,3,1641713190207.0,2022-01-09 16:26:30,265786.0,7c87cef76da8,1661.0, ,000.03.010,000.03.054.RA,1.0,7.0,,,,260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
